city_id,city_name,total_city_checklists,total_city_effort,total_city_area_m2,total_city_area_surveyed_m2,percentage_total_city_area_surveyed,jetz_species_name,percentage_checklists,percentage_effort,percentage_surveyed_area,seasonal,presence,origin
7100,Haridwar,111,3847,106573981,21924022.93,20,Chalcophaps_indica,0.9,1.56,3.580726687371696,NA,NA,NA
7100,Haridwar,111,3847,106573981,21924022.93,20,Columba_livia,50.45,59.71,80.90975610013194,Resident,Extant,Native
7100,Haridwar,111,3847,106573981,21924022.93,20,Columba_palumbus,0,0,0,Non-breeding Season,Extant,Native
7100,Haridwar,111,3847,106573981,21924022.93,20,Stigmatopelia_chinensis,17.12,22.28,40.73034432827971,Resident,Extant,Native
7100,Haridwar,111,3847,106573981,21924022.93,20,Stigmatopelia_senegalensis,2.7,3.2,10.082563437640047,Resident,Extant,Native
7100,Haridwar,111,3847,106573981,21924022.93,20,Streptopelia_decaocto,1.8,3.9,6.58894608262481,Resident,Extant,Native
7100,Haridwar,111,3847,106573981,21924022.93,20,Streptopelia_orientalis,5.41,11.78,17.97602193075247,Passage,Extant,Native
7100,Haridwar,111,3847,106573981,21924022.93,20,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7100,Haridwar,111,3847,106573981,21924022.93,20,Treron_phoenicopterus,0.9,1.56,3.580726687371696,Resident,Extant,Native
7106,Meerut,50,1302,241205304,12832833.92,5,Columba_livia,54,68.51,48.92218530324438,Resident,Extant,Native
7106,Meerut,50,1302,241205304,12832833.92,5,Stigmatopelia_chinensis,10,13.13,24.469710974019993,Resident,Extant,Native
7106,Meerut,50,1302,241205304,12832833.92,5,Stigmatopelia_senegalensis,50,56.91,37.957233533651156,Resident,Extant,Native
7106,Meerut,50,1302,241205304,12832833.92,5,Streptopelia_decaocto,26,30.34,24.469710974019993,Resident,Extant,Native
7106,Meerut,50,1302,241205304,12832833.92,5,Streptopelia_orientalis,0,0,0,Passage,Extant,Native
7106,Meerut,50,1302,241205304,12832833.92,5,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7106,Meerut,50,1302,241205304,12832833.92,5,Treron_phoenicopterus,8,14.21,18.35228324999627,Resident,Extant,Native
7129,Malegaon,39,1496,47110389,5064622.35,10,Columba_eversmanni,0,0,0,Non-breeding Season,Extant,Native
7129,Malegaon,39,1496,47110389,5064622.35,10,Columba_livia,35.9,50.67,64.08411122697036,Resident,Extant,Native
7129,Malegaon,39,1496,47110389,5064622.35,10,Stigmatopelia_chinensis,2.56,2.47,15.500451677310156,Resident,Extant,Native
7129,Malegaon,39,1496,47110389,5064622.35,10,Stigmatopelia_senegalensis,20.51,21.19,59.40459272348313,Resident,Extant,Native
7129,Malegaon,39,1496,47110389,5064622.35,10,Streptopelia_decaocto,2.56,0.8,15.500451677310156,Resident,Extant,Native
7129,Malegaon,39,1496,47110389,5064622.35,10,Streptopelia_orientalis,2.56,2.01,15.500451677310156,Non-breeding Season,Extant,Native
7129,Malegaon,39,1496,47110389,5064622.35,10,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7129,Malegaon,39,1496,47110389,5064622.35,10,Treron_phoenicopterus,0,0,0,Resident,Extant,Native
7154,Dhule,132,4735,52162545,13290363.14,25,Columba_eversmanni,0,0,0,Non-breeding Season,Extant,Native
7154,Dhule,132,4735,52162545,13290363.14,25,Columba_livia,50.76,46.97,70.67162161830892,Resident,Extant,Native
7154,Dhule,132,4735,52162545,13290363.14,25,Stigmatopelia_chinensis,5.3,4.75,23.91798347806469,Resident,Extant,Native
7154,Dhule,132,4735,52162545,13290363.14,25,Stigmatopelia_senegalensis,54.55,54.95,66.26579903970931,Resident,Extant,Native
7154,Dhule,132,4735,52162545,13290363.14,25,Streptopelia_decaocto,9.09,7.71,22.792170899252042,Resident,Extant,Native
7154,Dhule,132,4735,52162545,13290363.14,25,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7154,Dhule,132,4735,52162545,13290363.14,25,Streptopelia_tranquebarica,1.52,1.48,11.81366282817762,Resident,Extant,Native
7154,Dhule,132,4735,52162545,13290363.14,25,Treron_phoenicopterus,0,0,0,Resident,Extant,Native
7190,Bulandshahr,3,131,44623351,2099577.51,4,Columba_livia,0,0,0,Resident,Extant,Native
7190,Bulandshahr,3,131,44623351,2099577.51,4,Stigmatopelia_chinensis,0,0,0,Resident,Extant,Native
7190,Bulandshahr,3,131,44623351,2099577.51,4,Stigmatopelia_senegalensis,0,0,0,Resident,Extant,Native
7190,Bulandshahr,3,131,44623351,2099577.51,4,Streptopelia_decaocto,0,0,0,Resident,Extant,Native
7190,Bulandshahr,3,131,44623351,2099577.51,4,Streptopelia_orientalis,0,0,0,Passage,Extant,Native
7190,Bulandshahr,3,131,44623351,2099577.51,4,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7190,Bulandshahr,3,131,44623351,2099577.51,4,Treron_phoenicopterus,33.33,44.27,37.39034811817927,Resident,Extant,Native
7204,Ujjain,61,2499,59387054,14962695.68,25,Columba_eversmanni,0,0,0,Non-breeding Season,Extant,Native
7204,Ujjain,61,2499,59387054,14962695.68,25,Columba_livia,44.26,50.86,64.50254784571011,Resident,Extant,Native
7204,Ujjain,61,2499,59387054,14962695.68,25,Stigmatopelia_chinensis,3.28,3.6,10.493287597225262,Resident,Extant,Native
7204,Ujjain,61,2499,59387054,14962695.68,25,Stigmatopelia_senegalensis,31.15,39.94,53.96382438488517,Resident,Extant,Native
7204,Ujjain,61,2499,59387054,14962695.68,25,Streptopelia_decaocto,3.28,1.52,10.315291395407169,Resident,Extant,Native
7204,Ujjain,61,2499,59387054,14962695.68,25,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7204,Ujjain,61,2499,59387054,14962695.68,25,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7204,Ujjain,61,2499,59387054,14962695.68,25,Treron_phoenicopterus,0,0,0,Resident,Extant,Native
7235,Indore,2209,54236,284903057,95740429.01,33,Columba_eversmanni,0,0,0,Non-breeding Season,Extant,Native
7235,Indore,2209,54236,284903057,95740429.01,33,Columba_livia,79.27,73.69,81.2420976950874,Resident,Extant,Native
7235,Indore,2209,54236,284903057,95740429.01,33,Stigmatopelia_chinensis,3.49,4.61,18.28393469823663,Resident,Extant,Native
7235,Indore,2209,54236,284903057,95740429.01,33,Stigmatopelia_senegalensis,65.32,63.06,72.94825016159596,Resident,Extant,Native
7235,Indore,2209,54236,284903057,95740429.01,33,Streptopelia_decaocto,0.41,0.79,6.441453922622233,Resident,Extant,Native
7235,Indore,2209,54236,284903057,95740429.01,33,Streptopelia_orientalis,0,0,0,Resident,Extant,Native
7235,Indore,2209,54236,284903057,95740429.01,33,Streptopelia_tranquebarica,0.09,0.1,1.6399327914396609,Resident,Extant,Native
7235,Indore,2209,54236,284903057,95740429.01,33,Treron_phoenicopterus,0.18,0.15,1.8356972160803982,Resident,Extant,Native
7241,Ahmadnagar,993,38951,70201389,16769231.41,23,Columba_eversmanni,0,0,0,Non-breeding Season,Extant,Native
7241,Ahmadnagar,993,38951,70201389,16769231.41,23,Columba_livia,84.49,82.86,71.30005930307571,Resident,Extant,Native
7241,Ahmadnagar,993,38951,70201389,16769231.41,23,Stigmatopelia_chinensis,0.5,0.51,13.716067443785128,Resident,Extant,Native
7241,Ahmadnagar,993,38951,70201389,16769231.41,23,Stigmatopelia_senegalensis,85.1,83.47,87.76256424742128,Resident,Extant,Native
7241,Ahmadnagar,993,38951,70201389,16769231.41,23,Streptopelia_decaocto,41.89,41.15,33.522125806241704,Resident,Extant,Native
7241,Ahmadnagar,993,38951,70201389,16769231.41,23,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7241,Ahmadnagar,993,38951,70201389,16769231.41,23,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7241,Ahmadnagar,993,38951,70201389,16769231.41,23,Treron_phoenicopterus,0.2,0.72,9.362854215630387,Resident,Extant,Native
7262,Kolhapur,579,15202,87114117,29140954.84,33,Columba_elphinstonii,0,0,0,Resident,Extant,Native
7262,Kolhapur,579,15202,87114117,29140954.84,33,Columba_livia,38.17,42.12,58.02540278052194,Resident,Extant,Native
7262,Kolhapur,579,15202,87114117,29140954.84,33,Stigmatopelia_chinensis,1.04,0.99,13.298361262619492,Resident,Extant,Native
7262,Kolhapur,579,15202,87114117,29140954.84,33,Stigmatopelia_senegalensis,6.04,10.45,26.227694088832404,Resident,Extant,Native
7262,Kolhapur,579,15202,87114117,29140954.84,33,Streptopelia_decaocto,0.17,1.22,1.761778235541166,Resident,Extant,Native
7262,Kolhapur,579,15202,87114117,29140954.84,33,Streptopelia_orientalis,0,0,0,Resident,Extant,Native
7262,Kolhapur,579,15202,87114117,29140954.84,33,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7262,Kolhapur,579,15202,87114117,29140954.84,33,Treron_phoenicopterus,0.35,1.38,4.569171934518533,Resident,Extant,Native
7262,Kolhapur,579,15202,87114117,29140954.84,33,Treron_pompadora,0,0,0,Resident,Extant,Native
7271,Aligarh,83,2243,119804195,11601228.22,9,Columba_livia,43.37,46.68,73.30868067346752,Resident,Extant,Native
7271,Aligarh,83,2243,119804195,11601228.22,9,Stigmatopelia_chinensis,3.61,5.62,20.300592190229317,Resident,Extant,Native
7271,Aligarh,83,2243,119804195,11601228.22,9,Stigmatopelia_senegalensis,49.4,43.38,76.99720624925348,Resident,Extant,Native
7271,Aligarh,83,2243,119804195,11601228.22,9,Streptopelia_decaocto,45.78,44.76,65.33064780963338,Resident,Extant,Native
7271,Aligarh,83,2243,119804195,11601228.22,9,Streptopelia_orientalis,1.2,0.22,6.766864034677183,Passage,Extant,Native
7271,Aligarh,83,2243,119804195,11601228.22,9,Streptopelia_tranquebarica,2.41,1.52,13.533728155552136,Resident,Extant,Native
7271,Aligarh,83,2243,119804195,11601228.22,9,Treron_phoenicopterus,21.69,22.47,49.286789998171415,Resident,Extant,Native
7292,Jalgaon,2426,81752,52298313,19864602.33,37,Columba_eversmanni,0,0,0,Non-breeding Season,Extant,Native
7292,Jalgaon,2426,81752,52298313,19864602.33,37,Columba_livia,91.18,91.85,90.40206298456516,Resident,Extant,Native
7292,Jalgaon,2426,81752,52298313,19864602.33,37,Stigmatopelia_chinensis,0.08,0.07,3.9519509475123735,Resident,Extant,Native
7292,Jalgaon,2426,81752,52298313,19864602.33,37,Stigmatopelia_senegalensis,34.01,38.66,63.972252093908395,Resident,Extant,Native
7292,Jalgaon,2426,81752,52298313,19864602.33,37,Streptopelia_decaocto,0.04,0.03,3.847623210889619,Resident,Extant,Native
7292,Jalgaon,2426,81752,52298313,19864602.33,37,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7292,Jalgaon,2426,81752,52298313,19864602.33,37,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7292,Jalgaon,2426,81752,52298313,19864602.33,37,Treron_phoenicopterus,5.52,6.23,9.922335555760407,Resident,Extant,Native
7295,Moradabad,22,639,138457781,8962968.11,6,Columba_livia,36.36,39.91,51.73534484437656,Resident,Extant,Native
7295,Moradabad,22,639,138457781,8962968.11,6,Stigmatopelia_chinensis,9.09,32.55,15.878838600486777,Resident,Extant,Native
7295,Moradabad,22,639,138457781,8962968.11,6,Stigmatopelia_senegalensis,9.09,11.74,17.51739681242713,Resident,Extant,Native
7295,Moradabad,22,639,138457781,8962968.11,6,Streptopelia_decaocto,22.73,42.72,32.57938982000908,Resident,Extant,Native
7295,Moradabad,22,639,138457781,8962968.11,6,Streptopelia_orientalis,0,0,0,Passage,Extant,Native
7295,Moradabad,22,639,138457781,8962968.11,6,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7295,Moradabad,22,639,138457781,8962968.11,6,Treron_phoenicopterus,9.09,14.08,8.758698350428473,Resident,Extant,Native
7308,Agra,269,13698,213162840,26416835.1,12,Columba_livia,44.61,44.69,55.25993728900552,Resident,Extant,Native
7308,Agra,269,13698,213162840,26416835.1,12,Stigmatopelia_chinensis,2.6,1.21,12.667466739798819,Resident,Extant,Native
7308,Agra,269,13698,213162840,26416835.1,12,Stigmatopelia_senegalensis,45.72,58.48,58.336443565868336,Resident,Extant,Native
7308,Agra,269,13698,213162840,26416835.1,12,Streptopelia_decaocto,40.89,53.75,44.76009088613344,Resident,Extant,Native
7308,Agra,269,13698,213162840,26416835.1,12,Streptopelia_orientalis,1.12,1.82,7.401188342959372,Non-breeding Season,Extant,Native
7308,Agra,269,13698,213162840,26416835.1,12,Streptopelia_tranquebarica,1.49,1.5,9.977872671052861,Resident,Extant,Native
7308,Agra,269,13698,213162840,26416835.1,12,Treron_phoenicopterus,20.82,35.71,20.840909931712446,Resident,Extant,Native
7310,Aurangabad,308,11977,112551514,33707738.93,29,Columba_eversmanni,0,0,0,Non-breeding Season,Extant,Native
7310,Aurangabad,308,11977,112551514,33707738.93,29,Columba_livia,57.14,51.31,63.3004698247792,Resident,Extant,Native
7310,Aurangabad,308,11977,112551514,33707738.93,29,Stigmatopelia_chinensis,5.52,9.53,9.315835086183279,Resident,Extant,Native
7310,Aurangabad,308,11977,112551514,33707738.93,29,Stigmatopelia_senegalensis,54.55,61.33,59.56124592543235,Resident,Extant,Native
7310,Aurangabad,308,11977,112551514,33707738.93,29,Streptopelia_decaocto,1.62,3.01,6.240036225414067,Resident,Extant,Native
7310,Aurangabad,308,11977,112551514,33707738.93,29,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7310,Aurangabad,308,11977,112551514,33707738.93,29,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7310,Aurangabad,308,11977,112551514,33707738.93,29,Treron_phoenicopterus,0.65,1.11,4.657917557925028,Resident,Extant,Native
7332,Sangli,2267,96904,82199786,46330030.52,56,Columba_livia,33.22,31.1,65.8073271435436,Resident,Extant,Native
7332,Sangli,2267,96904,82199786,46330030.52,56,Stigmatopelia_chinensis,0.04,0.02,1.3896739820235282,Resident,Extant,Native
7332,Sangli,2267,96904,82199786,46330030.52,56,Stigmatopelia_senegalensis,45.66,40.22,67.19912780234446,Resident,Extant,Native
7332,Sangli,2267,96904,82199786,46330030.52,56,Streptopelia_decaocto,0.57,0.63,13.063138340449337,Resident,Extant,Native
7332,Sangli,2267,96904,82199786,46330030.52,56,Streptopelia_orientalis,0,0,0,Resident,Extant,Native
7332,Sangli,2267,96904,82199786,46330030.52,56,Streptopelia_tranquebarica,0.13,0.22,3.128181492076427,Resident,Extant,Native
7332,Sangli,2267,96904,82199786,46330030.52,56,Treron_phoenicopterus,0.31,0.55,5.149498075487129,Resident,Extant,Native
7332,Sangli,2267,96904,82199786,46330030.52,56,Treron_pompadora,0,0,0,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Chalcophaps_indica,0,0,0,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Columba_elphinstonii,0,0,0,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Columba_livia,34.4,38.37,55.28377405411349,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Stigmatopelia_chinensis,16,22.37,36.801321155157574,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Stigmatopelia_senegalensis,4,6.79,9.534859367842285,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Streptopelia_decaocto,1.6,4.08,6.356572925390091,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Streptopelia_orientalis,0,0,0,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Treron_bicinctus,0,0,0,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Treron_phoenicopterus,0,0,0,Resident,Extant,Native
7367,Belagavi,125,6129,85181469,24700081.45,28,Treron_pompadora,2.4,2.41,6.356572925390091,Resident,Extant,Native
7386,Rampur,1,30,36701361,785039.34,2,Columba_livia,0,0,0,Resident,Extant,Native
7386,Rampur,1,30,36701361,785039.34,2,Stigmatopelia_chinensis,0,0,0,Resident,Extant,Native
7386,Rampur,1,30,36701361,785039.34,2,Stigmatopelia_senegalensis,0,0,0,Resident,Extant,Native
7386,Rampur,1,30,36701361,785039.34,2,Streptopelia_decaocto,0,0,0,Resident,Extant,Native
7386,Rampur,1,30,36701361,785039.34,2,Streptopelia_orientalis,0,0,0,Passage,Extant,Native
7386,Rampur,1,30,36701361,785039.34,2,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7386,Rampur,1,30,36701361,785039.34,2,Treron_phoenicopterus,0,0,0,Resident,Extant,Native
7431,Gwalior,84,3269,108713056,16385143.87,15,Columba_livia,45.24,45.21,61.34102525887678,Resident,Extant,Native
7431,Gwalior,84,3269,108713056,16385143.87,15,Stigmatopelia_chinensis,7.14,5.45,18.69354596030166,Resident,Extant,Native
7431,Gwalior,84,3269,108713056,16385143.87,15,Stigmatopelia_senegalensis,34.52,33.44,41.125623451727435,Resident,Extant,Native
7431,Gwalior,84,3269,108713056,16385143.87,15,Streptopelia_decaocto,29.76,38.33,51.1718245291184,Resident,Extant,Native
7431,Gwalior,84,3269,108713056,16385143.87,15,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7431,Gwalior,84,3269,108713056,16385143.87,15,Streptopelia_tranquebarica,7.14,10.77,22.227233211349276,Resident,Extant,Native
7431,Gwalior,84,3269,108713056,16385143.87,15,Treron_phoenicopterus,26.19,24.78,47.59902025809921,Resident,Extant,Native
7474,Budaun,13,248,15302356,2579441.43,16,Columba_livia,38.46,45.16,70.91370553042563,Resident,Extant,Native
7474,Budaun,13,248,15302356,2579441.43,16,Stigmatopelia_chinensis,76.92,84.27,71.054694581687,Resident,Extant,Native
7474,Budaun,13,248,15302356,2579441.43,16,Stigmatopelia_senegalensis,84.62,91.13,71.054694581687,Resident,Extant,Native
7474,Budaun,13,248,15302356,2579441.43,16,Streptopelia_decaocto,61.54,65.73,70.91421843216654,Resident,Extant,Native
7474,Budaun,13,248,15302356,2579441.43,16,Streptopelia_orientalis,7.69,6.85,30.434470458203037,Passage,Extant,Native
7474,Budaun,13,248,15302356,2579441.43,16,Streptopelia_tranquebarica,53.85,57.26,70.9113170288189,Resident,Extant,Native
7474,Budaun,13,248,15302356,2579441.43,16,Treron_phoenicopterus,46.15,53.63,71.05461200566977,Resident,Extant,Native
7480,Bareilly,161,6355,111345078,15879204.6,14,Columba_livia,57.14,60.54,53.74544207333912,Resident,Extant,Native
7480,Bareilly,161,6355,111345078,15879204.6,14,Stigmatopelia_chinensis,18.01,17.09,26.941771315170282,Resident,Extant,Native
7480,Bareilly,161,6355,111345078,15879204.6,14,Stigmatopelia_senegalensis,41.61,41.67,41.659739178623596,Resident,Extant,Native
7480,Bareilly,161,6355,111345078,15879204.6,14,Streptopelia_decaocto,77.02,75.96,60.63456484463964,Resident,Extant,Native
7480,Bareilly,161,6355,111345078,15879204.6,14,Streptopelia_orientalis,0.62,3.46,4.943820296893208,Passage,Extant,Native
7480,Bareilly,161,6355,111345078,15879204.6,14,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7480,Bareilly,161,6355,111345078,15879204.6,14,Treron_phoenicopterus,8.7,11.64,12.089952099993724,Resident,Extant,Native
7483,Dharwad,755,26510,47177446,30079858.85,63,Columba_livia,23.58,28.6,72.7944425510494,Resident,Extant,Native
7483,Dharwad,755,26510,47177446,30079858.85,63,Stigmatopelia_chinensis,4.77,7.53,41.54126019111955,Resident,Extant,Native
7483,Dharwad,755,26510,47177446,30079858.85,63,Stigmatopelia_senegalensis,6.09,9.94,41.79135029418531,Resident,Extant,Native
7483,Dharwad,755,26510,47177446,30079858.85,63,Streptopelia_decaocto,2.38,5.56,14.865993894116961,Resident,Extant,Native
7483,Dharwad,755,26510,47177446,30079858.85,63,Streptopelia_orientalis,0,0,0,Resident,Extant,Native
7483,Dharwad,755,26510,47177446,30079858.85,63,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7483,Dharwad,755,26510,47177446,30079858.85,63,Treron_phoenicopterus,0.13,0.02,2.6098504780716416,Resident,Extant,Native
7483,Dharwad,755,26510,47177446,30079858.85,63,Treron_pompadora,0,0,0,Resident,Extant,Native
7503,Bhopal,514,22675,221855540,60965466.5,27,Columba_eversmanni,0,0,0,Non-breeding Season,Extant,Native
7503,Bhopal,514,22675,221855540,60965466.5,27,Columba_livia,59.14,69.54,66.06186070929188,Resident,Extant,Native
7503,Bhopal,514,22675,221855540,60965466.5,27,Stigmatopelia_chinensis,9.92,6.8,19.284651877469027,Resident,Extant,Native
7503,Bhopal,514,22675,221855540,60965466.5,27,Stigmatopelia_senegalensis,49.81,67.89,64.52320849541928,Resident,Extant,Native
7503,Bhopal,514,22675,221855540,60965466.5,27,Streptopelia_decaocto,1.95,2.32,9.536023184535134,Resident,Extant,Native
7503,Bhopal,514,22675,221855540,60965466.5,27,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7503,Bhopal,514,22675,221855540,60965466.5,27,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7503,Bhopal,514,22675,221855540,60965466.5,27,Treron_phoenicopterus,0.78,0.94,3.735168843496014,Resident,Extant,Native
7517,Mainpuri,1,120,29575576,785039.34,2,Columba_livia,100,100,100,Resident,Extant,Native
7517,Mainpuri,1,120,29575576,785039.34,2,Stigmatopelia_chinensis,0,0,0,Resident,Extant,Native
7517,Mainpuri,1,120,29575576,785039.34,2,Stigmatopelia_senegalensis,100,100,100,Resident,Extant,Native
7517,Mainpuri,1,120,29575576,785039.34,2,Streptopelia_decaocto,0,0,0,Resident,Extant,Native
7517,Mainpuri,1,120,29575576,785039.34,2,Streptopelia_orientalis,0,0,0,Passage,Extant,Native
7517,Mainpuri,1,120,29575576,785039.34,2,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7517,Mainpuri,1,120,29575576,785039.34,2,Treron_phoenicopterus,0,0,0,Resident,Extant,Native
7527,Bhind,14,540,29545386,3966457.72,13,Columba_livia,92.86,63.52,99.58052269368447,Resident,Extant,Native
7527,Bhind,14,540,29545386,3966457.72,13,Stigmatopelia_chinensis,14.29,2.22,39.583900821209305,Resident,Extant,Native
7527,Bhind,14,540,29545386,3966457.72,13,Stigmatopelia_senegalensis,35.71,23.89,70.78692899819943,Resident,Extant,Native
7527,Bhind,14,540,29545386,3966457.72,13,Streptopelia_decaocto,85.71,88.89,94.95589076895543,Resident,Extant,Native
7527,Bhind,14,540,29545386,3966457.72,13,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7527,Bhind,14,540,29545386,3966457.72,13,Streptopelia_tranquebarica,21.43,7.41,59.375851105756894,Resident,Extant,Native
7527,Bhind,14,540,29545386,3966457.72,13,Treron_phoenicopterus,7.14,5.19,19.791950284547593,Resident,Extant,Native
7536,Etawah,6,248,80571365,4578238.5,5,Columba_livia,33.33,33.47,34.29438396448765,Resident,Extant,Native
7536,Etawah,6,248,80571365,4578238.5,5,Stigmatopelia_chinensis,0,0,0,Resident,Extant,Native
7536,Etawah,6,248,80571365,4578238.5,5,Stigmatopelia_senegalensis,50,65.73,49.02699193150379,Resident,Extant,Native
7536,Etawah,6,248,80571365,4578238.5,5,Streptopelia_decaocto,0,0,0,Resident,Extant,Native
7536,Etawah,6,248,80571365,4578238.5,5,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7536,Etawah,6,248,80571365,4578238.5,5,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7536,Etawah,6,248,80571365,4578238.5,5,Treron_phoenicopterus,33.33,50.4,31.879799840047653,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Chalcophaps_indica,0,0,0,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Columba_livia,68.83,67.66,67.65715890701051,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Ducula_aenea,0,0,0,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Ducula_badia,0,0,0,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Stigmatopelia_chinensis,9.3,19.3,24.675120199375844,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Streptopelia_decaocto,0.33,0.68,1.6445152239140082,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Streptopelia_orientalis,0.04,0.07,0.822257606719957,NA,NA,NA
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Streptopelia_tranquebarica,0.3,0.65,1.0308974800464952,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Treron_bicinctus,0,0,0,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Treron_phoenicopterus,1.89,4.24,9.245728404905908,Resident,Extant,Native
7542,Mangaluru,2698,84253,241756322,95473648.84,39,Treron_pompadora,0.19,0.42,3.125819549435375,Resident,Extant,Native
7543,Pilibhit,1,15,23539610,785039.34,3,Columba_livia,0,0,0,Resident,Extant,Native
7543,Pilibhit,1,15,23539610,785039.34,3,Columba_palumbus,0,0,0,Non-breeding Season,Extant,Native
7543,Pilibhit,1,15,23539610,785039.34,3,Stigmatopelia_chinensis,0,0,0,Resident,Extant,Native
7543,Pilibhit,1,15,23539610,785039.34,3,Stigmatopelia_senegalensis,0,0,0,Resident,Extant,Native
7543,Pilibhit,1,15,23539610,785039.34,3,Streptopelia_decaocto,0,0,0,Resident,Extant,Native
7543,Pilibhit,1,15,23539610,785039.34,3,Streptopelia_orientalis,0,0,0,Passage,Extant,Native
7543,Pilibhit,1,15,23539610,785039.34,3,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7543,Pilibhit,1,15,23539610,785039.34,3,Treron_phoenicopterus,0,0,0,Resident,Extant,Native
7554,Solapur,69,2245,82581376,12150317.65,14,Columba_livia,52.17,56.44,72.11637516324521,Resident,Extant,Native
7554,Solapur,69,2245,82581376,12150317.65,14,Stigmatopelia_chinensis,0,0,0,Resident,Extant,Native
7554,Solapur,69,2245,82581376,12150317.65,14,Stigmatopelia_senegalensis,40.58,27.35,49.34459915128227,Resident,Extant,Native
7554,Solapur,69,2245,82581376,12150317.65,14,Streptopelia_decaocto,8.7,9.04,17.441070604438064,Resident,Extant,Native
7554,Solapur,69,2245,82581376,12150317.65,14,Streptopelia_orientalis,1.45,6.68,6.461060217631429,Non-breeding Season,Extant,Native
7554,Solapur,69,2245,82581376,12150317.65,14,Streptopelia_tranquebarica,0,0,0,Resident,Extant,Native
7554,Solapur,69,2245,82581376,12150317.65,14,Treron_phoenicopterus,0,0,0,Resident,Extant,Native
7555,Vijayapura,597,9393,53336625,12986366.7,24,Columba_livia,19.26,17.83,51.203267731535725,Resident,Extant,Native
7555,Vijayapura,597,9393,53336625,12986366.7,24,Stigmatopelia_chinensis,0,0,0,Resident,Extant,Native
7555,Vijayapura,597,9393,53336625,12986366.7,24,Stigmatopelia_senegalensis,67,67.6,46.60144742408976,Resident,Extant,Native
7555,Vijayapura,597,9393,53336625,12986366.7,24,Streptopelia_decaocto,61.14,63.09,21.94136155111037,Resident,Extant,Native
7555,Vijayapura,597,9393,53336625,12986366.7,24,Streptopelia_orientalis,0,0,0,Non-breeding Season,Extant,Native
7555,Vijayapura,597,9393,53336625,12986366.7,24,Streptopelia_tranquebarica,2.18,2.67,6.045103747147384,Resident,Extant,Native
7555,Vijayapura,597,9393,53336625,12986366.7,24,Treron_phoenicopterus,0,0,0,Resident,Extant,Native
