city_id,mntd_normalised,mntd_actual,mntd_min,mntd_max,mntd_mean,mntd_sd,fd_normalised,fd_actual,fd_min,fd_max,fd_mean,fd_sd,FRic_normalised,FRic_actual,FRic_min,FRic_max,FRic_mean,FRic_sd,mass_fd_normalised,mass_fd_actual,mass_fd_min,mass_fd_max,mass_fd_mean,mass_fd_sd,mass_var_normalised,mass_var_actual,mass_var_min,mass_var_max,mass_var_mean,mass_var_sd,mass_sdndr_normalised,mass_sdndr_actual,mass_sdndr_min,mass_sdndr_max,mass_sdndr_mean,mass_sdndr_sd,locomotory_trait_fd_normalised,locomotory_trait_fd_actual,locomotory_trait_fd_min,locomotory_trait_fd_max,locomotory_trait_fd_mean,locomotory_trait_fd_sd,locomotory_trait_var_normalised,locomotory_trait_var_actual,locomotory_trait_var_min,locomotory_trait_var_max,locomotory_trait_var_mean,locomotory_trait_var_sd,locomotory_trait_sdndr_normalised,locomotory_trait_sdndr_actual,locomotory_trait_sdndr_min,locomotory_trait_sdndr_max,locomotory_trait_sdndr_mean,locomotory_trait_sdndr_sd,trophic_trait_fd_normalised,trophic_trait_fd_actual,trophic_trait_fd_min,trophic_trait_fd_max,trophic_trait_fd_mean,trophic_trait_fd_sd,trophic_trait_var_normalised,trophic_trait_var_actual,trophic_trait_var_min,trophic_trait_var_max,trophic_trait_var_mean,trophic_trait_var_sd,trophic_trait_sdndr_normalised,trophic_trait_sdndr_actual,trophic_trait_sdndr_min,trophic_trait_sdndr_max,trophic_trait_sdndr_mean,trophic_trait_sdndr_sd,gape_width_fd_normalised,gape_width_fd_actual,gape_width_fd_min,gape_width_fd_max,gape_width_fd_mean,gape_width_fd_sd,gape_width_var_normalised,gape_width_var_actual,gape_width_var_min,gape_width_var_max,gape_width_var_mean,gape_width_var_sd,gape_width_sdndr_normalised,gape_width_sdndr_actual,gape_width_sdndr_min,gape_width_sdndr_max,gape_width_sdndr_mean,gape_width_sdndr_sd,urban_pool_size,is_urban_threshold
1864,1,19.685692605150003,15.2099584084,19.685692605150003,18.487987394260003,1.8710944217823395,1,1233.9604866802456,1083.4438486137542,1233.9604866802456,1199.1559223554061,64.9514052549173,0.7957970933245467,4.244378437843792,0.08261221122112233,5.312294829482952,2.6063269526952726,2.161783025836288,1,1233.8808730349538,1083.2994498747805,1233.8808730349538,1199.0403481986789,64.97005986500575,0.4660620092309537,20053.093333333334,11759.426666666666,29554.626666666667,22184.02,6992.495028169289,0,0.1279632245941192,0.1279632245941192,0.28388863616851867,0.2153955559154264,0.07535846844601327,1,8.78757416304413,7.981491933023378,8.78757416304413,8.621111666015707,0.35761842797610655,0.3085561818263654,2.8675983223322334,2.1888799504950507,4.3885389163916395,3.384679867986799,0.9274649010195808,0.010332895717286784,0.24792756392751802,0.24616115184044393,0.41711149677801174,0.28776791240085975,0.07283791414459555,1,0.29471758889122424,0.2596585389200615,0.29471758889122424,0.2815901179382291,0.014448190879860117,1,0.013275577557755772,0.00574257425742574,0.013275577557755772,0.010650165016501647,0.002965970216749577,0.38209485550193406,0.24164027535933846,0.1486904285332951,0.3919542293608173,0.26602536880703814,0.09250301535312205,1,5.130118179161428,4.519848971009169,5.130118179161428,4.901609668231562,0.25149814426624384,1,4.0225,1.74,4.0225,3.227,0.8986889756751221,0.3820948555019345,0.24164027535933855,0.1486904285332951,0.39195422936081725,0.26602536880703814,0.09250301535312203,4,medium
1918,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
1919,1,19.685692605150003,15.2099584084,19.685692605150003,18.487987394260003,1.8710944217823395,1,1233.9604866802456,1083.4438486137542,1233.9604866802456,1199.1559223554061,64.9514052549173,0.7957970933245467,4.244378437843792,0.08261221122112233,5.312294829482952,2.6063269526952726,2.161783025836288,1,1233.8808730349538,1083.2994498747805,1233.8808730349538,1199.0403481986789,64.97005986500575,0.4660620092309537,20053.093333333334,11759.426666666666,29554.626666666667,22184.02,6992.495028169289,0,0.1279632245941192,0.1279632245941192,0.28388863616851867,0.2153955559154264,0.07535846844601327,1,8.78757416304413,7.981491933023378,8.78757416304413,8.621111666015707,0.35761842797610655,0.3085561818263654,2.8675983223322334,2.1888799504950507,4.3885389163916395,3.384679867986799,0.9274649010195808,0.010332895717286784,0.24792756392751802,0.24616115184044393,0.41711149677801174,0.28776791240085975,0.07283791414459555,1,0.29471758889122424,0.2596585389200615,0.29471758889122424,0.2815901179382291,0.014448190879860117,1,0.013275577557755772,0.00574257425742574,0.013275577557755772,0.010650165016501647,0.002965970216749577,0.38209485550193406,0.24164027535933846,0.1486904285332951,0.3919542293608173,0.26602536880703814,0.09250301535312205,1,5.130118179161428,4.519848971009169,5.130118179161428,4.901609668231562,0.25149814426624384,1,4.0225,1.74,4.0225,3.227,0.8986889756751221,0.3820948555019345,0.24164027535933855,0.1486904285332951,0.39195422936081725,0.26602536880703814,0.09250301535312203,4,medium
2025,1,19.685692605150003,15.2099584084,19.685692605150003,18.487987394260003,1.8710944217823395,1,1233.9604866802456,1083.4438486137542,1233.9604866802456,1199.1559223554061,64.9514052549173,0.7957970933245467,4.244378437843792,0.08261221122112233,5.312294829482952,2.6063269526952726,2.161783025836288,1,1233.8808730349538,1083.2994498747805,1233.8808730349538,1199.0403481986789,64.97005986500575,0.4660620092309537,20053.093333333334,11759.426666666666,29554.626666666667,22184.02,6992.495028169289,0,0.1279632245941192,0.1279632245941192,0.28388863616851867,0.2153955559154264,0.07535846844601327,1,8.78757416304413,7.981491933023378,8.78757416304413,8.621111666015707,0.35761842797610655,0.3085561818263654,2.8675983223322334,2.1888799504950507,4.3885389163916395,3.384679867986799,0.9274649010195808,0.010332895717286784,0.24792756392751802,0.24616115184044393,0.41711149677801174,0.28776791240085975,0.07283791414459555,1,0.29471758889122424,0.2596585389200615,0.29471758889122424,0.2815901179382291,0.014448190879860117,1,0.013275577557755772,0.00574257425742574,0.013275577557755772,0.010650165016501647,0.002965970216749577,0.38209485550193406,0.24164027535933846,0.1486904285332951,0.3919542293608173,0.26602536880703814,0.09250301535312205,1,5.130118179161428,4.519848971009169,5.130118179161428,4.901609668231562,0.25149814426624384,1,4.0225,1.74,4.0225,3.227,0.8986889756751221,0.3820948555019345,0.24164027535933855,0.1486904285332951,0.39195422936081725,0.26602536880703814,0.09250301535312203,4,medium
2054,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
2059,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
2131,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
2144,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
2176,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
2195,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
2237,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
2298,0.3908099782077841,20.5062003841,13.067523848,32.1015223406,26.40414516248,7.631308547283271,1,1144.9846082912168,994.4679702247255,1144.9846082912168,1081.293315185138,59.21420961561715,NA,NA,NA,NA,NA,NA,1,1144.950042912514,994.3686197523408,1144.950042912514,1081.2518127736776,59.22567468494168,0.1419561290322581,9220.820000000002,144.5,64082,22184.02,22012.521885076632,NA,NA,NA,NA,NA,NA,0.3588243296876688,6.309669159980407,5.5035869299596545,7.7500405935737975,7.013987086888359,0.9869114091599819,0.1225709210313829,1.1852145214521452,0.02980610561056104,9.456254125412542,3.384679867986799,3.223349737291605,NA,NA,NA,NA,NA,NA,1,0.20763478623051357,0.1221846932615775,0.20763478623051357,0.18199547427686233,0.034527038075803936,0.7740274599542333,0.022590759075907584,2.640264026402642e-4,0.029108910891089104,0.010650165016501647,0.010186642091373523,NA,NA,NA,NA,NA,NA,1,3.6142769607843137,2.1268561488803175,3.6142769607843137,3.1679761449780206,0.6010085328522953,0.7740274599542335,6.845000000000001,0.08000000000000014,8.82,3.227,3.086552553686178,NA,NA,NA,NA,NA,NA,2,medium
2378,1,24.3713077029,22.268769425633334,24.3713077029,23.320038564175,1.2139010402363104,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1161.8689549271385,71.27155800032719,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1161.78327924477,71.30403180252311,0.5560797128129603,29471.613333333335,15294.813333333332,40789,29554.626666666667,10633.638352468148,0,0.1439097085464703,0.1439097085464703,0.6399513885598922,0.3883558561429014,0.2675698825918174,1,8.665290929539,7.859208699518247,8.665290929539,8.262249814528623,0.46539179249145535,0.5292508169580018,4.299760726072607,2.4218344334433444,5.970107260726073,4.3885389163916395,1.4834375966308706,0,0.17665298872190172,0.17665298872190172,0.6277090580678467,0.39874767160156876,0.24022519321325775,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.23093385061297228,0.04041551678188718,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.011947194719471945,0.007678830920082521,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.39389882255286646,0.22077209890312352,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.01984133241067,0.7035086644913069,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.62,2.3266857687850044,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.3938988225528664,0.22077209890312366,3,medium
2455,0.3908099782077841,20.5062003841,13.067523848,32.1015223406,26.40414516248,7.631308547283271,1,1144.9846082912168,994.4679702247255,1144.9846082912168,1081.293315185138,59.21420961561715,NA,NA,NA,NA,NA,NA,1,1144.950042912514,994.3686197523408,1144.950042912514,1081.2518127736776,59.22567468494168,0.1419561290322581,9220.820000000002,144.5,64082,22184.02,22012.521885076632,NA,NA,NA,NA,NA,NA,0.3588243296876688,6.309669159980407,5.5035869299596545,7.7500405935737975,7.013987086888359,0.9869114091599819,0.1225709210313829,1.1852145214521452,0.02980610561056104,9.456254125412542,3.384679867986799,3.223349737291605,NA,NA,NA,NA,NA,NA,1,0.20763478623051357,0.1221846932615775,0.20763478623051357,0.18199547427686233,0.034527038075803936,0.7740274599542333,0.022590759075907584,2.640264026402642e-4,0.029108910891089104,0.010650165016501647,0.010186642091373523,NA,NA,NA,NA,NA,NA,1,3.6142769607843137,2.1268561488803175,3.6142769607843137,3.1679761449780206,0.6010085328522953,0.7740274599542335,6.845000000000001,0.08000000000000014,8.82,3.227,3.086552553686178,NA,NA,NA,NA,NA,NA,2,medium
2473,1,24.3713077029,22.268769425633334,24.3713077029,23.320038564175,1.2139010402363104,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1161.8689549271385,71.27155800032719,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1161.78327924477,71.30403180252311,0.5560797128129603,29471.613333333335,15294.813333333332,40789,29554.626666666667,10633.638352468148,0,0.1439097085464703,0.1439097085464703,0.6399513885598922,0.3883558561429014,0.2675698825918174,1,8.665290929539,7.859208699518247,8.665290929539,8.262249814528623,0.46539179249145535,0.5292508169580018,4.299760726072607,2.4218344334433444,5.970107260726073,4.3885389163916395,1.4834375966308706,0,0.17665298872190172,0.17665298872190172,0.6277090580678467,0.39874767160156876,0.24022519321325775,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.23093385061297228,0.04041551678188718,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.011947194719471945,0.007678830920082521,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.39389882255286646,0.22077209890312352,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.01984133241067,0.7035086644913069,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.62,2.3266857687850044,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.3938988225528664,0.22077209890312366,3,medium
2503,0.3908099782077841,20.5062003841,13.067523848,32.1015223406,25.064081939650002,8.1736488398333,1,1144.9846082912168,1006.2210620035786,1144.9846082912168,1092.887955017722,60.12822948895341,NA,NA,NA,NA,NA,NA,1,1144.950042912514,1006.1792202629413,1144.950042912514,1092.8524011727004,60.130171315968234,0.1284686888035643,9220.820000000002,2009.7799999999986,58140.5,20053.09333333333,19972.90885752866,NA,NA,NA,NA,NA,NA,0.3550590694867629,6.309669159980407,5.516702057520336,7.7500405935737975,6.897693693033757,0.9775652732052111,0.13679485445131778,1.1852145214521452,0.03801980198019772,8.424261551155116,2.8675983223322334,2.947564717459818,NA,NA,NA,NA,NA,NA,1,0.20763478623051357,0.13747384565848403,0.20763478623051357,0.18754278896887974,0.03174802252924203,0.772857964347326,0.022590759075907584,4.1254125412541265e-4,0.029108910891089104,0.013275577557755772,0.011251467171517995,NA,NA,NA,NA,NA,NA,1,3.6142769607843137,2.3929928221288517,3.6142769607843137,3.264537670383114,0.5526345005143362,0.7728579643473261,6.845000000000001,0.125,8.82,4.0225,3.4091945529699537,NA,NA,NA,NA,NA,NA,2,medium
2524,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
2542,0.3908099782077841,20.5062003841,13.067523848,32.1015223406,26.40414516248,7.631308547283271,1,1144.9846082912168,994.4679702247255,1144.9846082912168,1081.293315185138,59.21420961561715,NA,NA,NA,NA,NA,NA,1,1144.950042912514,994.3686197523408,1144.950042912514,1081.2518127736776,59.22567468494168,0.1419561290322581,9220.820000000002,144.5,64082,22184.02,22012.521885076632,NA,NA,NA,NA,NA,NA,0.3588243296876688,6.309669159980407,5.5035869299596545,7.7500405935737975,7.013987086888359,0.9869114091599819,0.1225709210313829,1.1852145214521452,0.02980610561056104,9.456254125412542,3.384679867986799,3.223349737291605,NA,NA,NA,NA,NA,NA,1,0.20763478623051357,0.1221846932615775,0.20763478623051357,0.18199547427686233,0.034527038075803936,0.7740274599542333,0.022590759075907584,2.640264026402642e-4,0.029108910891089104,0.010650165016501647,0.010186642091373523,NA,NA,NA,NA,NA,NA,1,3.6142769607843137,2.1268561488803175,3.6142769607843137,3.1679761449780206,0.6010085328522953,0.7740274599542335,6.845000000000001,0.08000000000000014,8.82,3.227,3.086552553686178,NA,NA,NA,NA,NA,NA,2,medium
2546,1,24.3713077029,15.547082693366667,24.3713077029,21.866300180513335,2.935681225371048,1,1215.4002272912178,1064.8835892247266,1215.4002272912178,1145.997809320312,68.62880625577418,NA,NA,NA,NA,NA,NA,1,1215.347112351193,1064.7656891910199,1215.347112351193,1145.9229413872001,68.6466207109918,0.6589784508180782,29471.613333333335,7602.280000000002,40789,22184.02,11864.376685619918,0.11445636123737941,0.1439097085464703,0.07979640770931985,0.6399513885598922,0.31387107533846936,0.20908939549737,1,8.665290929539,6.431952393485538,8.665290929539,8.041538986435413,0.6915389831704639,0.6668036382129767,4.299760726072607,0.9570077007700762,5.970107260726073,3.384679867986799,1.6381914760854093,0.17398486682156517,0.17665298872190172,0.08164633932524908,0.6277090580678467,0.3979867409037202,0.22229312361606532,1,0.261061136347997,0.17561104337906092,0.261061136347997,0.239573347784594,0.02648959614430499,1,0.017370737073707367,0.00067106710671067135,0.017370737073707367,0.010650165016501647,0.005212371462034353,0.9674744897959182,0.5387480237611789,0.07856742013183858,0.5542188284975642,0.35550111251291966,0.15888801235325467,1,4.544263837424734,3.0568430255207373,4.544263837424734,4.170228154132765,0.4611016235909155,1,5.263333333333334,0.20333333333333348,5.263333333333334,3.227,1.5793485529964095,0.9674744897959189,0.5387480237611791,0.0785674201318383,0.5542188284975641,0.35550111251291966,0.15888801235325473,3,medium
