city_id,city_name,jetz_species_name,total_city_checklists,total_city_effort,seasonal,presence,origin,total_presence_checklists,total_presence_effort,percentage_checklists,percentage_effort
7100,Haridwar,Treron_phoenicopterus,111,3847,Resident,Extant,Native,1,60,0.9009009009009009,1.5596568754873927
7106,Meerut,Columba_livia,50,1302,Resident,Extant,Native,27,892,54,68.50998463901689
7106,Meerut,Stigmatopelia_chinensis,50,1302,Resident,Extant,Native,5,171,10,13.133640552995391
7106,Meerut,Stigmatopelia_senegalensis,50,1302,Resident,Extant,Native,25,741,50,56.91244239631337
7106,Meerut,Streptopelia_decaocto,50,1302,Resident,Extant,Native,13,395,26,30.337941628264208
7106,Meerut,Streptopelia_orientalis,50,1302,Passage,Extant,Native,0,0,0,0
7106,Meerut,Streptopelia_tranquebarica,50,1302,Resident,Extant,Native,0,0,0,0
7106,Meerut,Treron_phoenicopterus,50,1302,Resident,Extant,Native,4,185,8,14.208909370199693
7129,Malegaon,Columba_eversmanni,39,1496,Non-breeding Season,Extant,Native,0,0,0,0
7129,Malegaon,Columba_livia,39,1496,Resident,Extant,Native,14,758,35.8974358974359,50.668449197860966
7129,Malegaon,Stigmatopelia_chinensis,39,1496,Resident,Extant,Native,1,37,2.5641025641025643,2.4732620320855614
7129,Malegaon,Stigmatopelia_senegalensis,39,1496,Resident,Extant,Native,8,317,20.512820512820515,21.189839572192515
7129,Malegaon,Streptopelia_decaocto,39,1496,Resident,Extant,Native,1,12,2.5641025641025643,0.8021390374331551
7129,Malegaon,Streptopelia_orientalis,39,1496,Non-breeding Season,Extant,Native,1,30,2.5641025641025643,2.0053475935828877
7129,Malegaon,Streptopelia_tranquebarica,39,1496,Resident,Extant,Native,0,0,0,0
7129,Malegaon,Treron_phoenicopterus,39,1496,Resident,Extant,Native,0,0,0,0
7154,Dhule,Columba_eversmanni,132,4735,Non-breeding Season,Extant,Native,0,0,0,0
7154,Dhule,Columba_livia,132,4735,Resident,Extant,Native,67,2224,50.75757575757576,46.96937697993664
7154,Dhule,Stigmatopelia_chinensis,132,4735,Resident,Extant,Native,7,225,5.303030303030303,4.7518479408658925
7154,Dhule,Stigmatopelia_senegalensis,132,4735,Resident,Extant,Native,72,2602,54.54545454545455,54.95248152059134
7154,Dhule,Streptopelia_decaocto,132,4735,Resident,Extant,Native,12,365,9.090909090909092,7.708553326293559
7154,Dhule,Streptopelia_orientalis,132,4735,Non-breeding Season,Extant,Native,0,0,0,0
7154,Dhule,Streptopelia_tranquebarica,132,4735,Resident,Extant,Native,2,70,1.5151515151515151,1.478352692713833
7154,Dhule,Treron_phoenicopterus,132,4735,Resident,Extant,Native,0,0,0,0
7190,Bulandshahr,Columba_livia,3,131,Resident,Extant,Native,0,0,0,0
7190,Bulandshahr,Stigmatopelia_chinensis,3,131,Resident,Extant,Native,0,0,0,0
7190,Bulandshahr,Stigmatopelia_senegalensis,3,131,Resident,Extant,Native,0,0,0,0
7190,Bulandshahr,Streptopelia_decaocto,3,131,Resident,Extant,Native,0,0,0,0
7190,Bulandshahr,Streptopelia_orientalis,3,131,Passage,Extant,Native,0,0,0,0
7190,Bulandshahr,Streptopelia_tranquebarica,3,131,Resident,Extant,Native,0,0,0,0
7190,Bulandshahr,Treron_phoenicopterus,3,131,Resident,Extant,Native,1,58,33.333333333333336,44.274809160305345
7204,Ujjain,Columba_eversmanni,61,2499,Non-breeding Season,Extant,Native,0,0,0,0
7204,Ujjain,Columba_livia,61,2499,Resident,Extant,Native,27,1271,44.26229508196721,50.86034413765506
7204,Ujjain,Stigmatopelia_chinensis,61,2499,Resident,Extant,Native,2,90,3.278688524590164,3.6014405762304924
7204,Ujjain,Stigmatopelia_senegalensis,61,2499,Resident,Extant,Native,19,998,31.147540983606557,39.935974389755906
7204,Ujjain,Streptopelia_decaocto,61,2499,Resident,Extant,Native,2,38,3.278688524590164,1.520608243297319
7204,Ujjain,Streptopelia_orientalis,61,2499,Non-breeding Season,Extant,Native,0,0,0,0
7204,Ujjain,Streptopelia_tranquebarica,61,2499,Resident,Extant,Native,0,0,0,0
7204,Ujjain,Treron_phoenicopterus,61,2499,Resident,Extant,Native,0,0,0,0
7235,Indore,Columba_eversmanni,2209,54236,Non-breeding Season,Extant,Native,0,0,0,0
7235,Indore,Columba_livia,2209,54236,Resident,Extant,Native,1751,39969,79.26663648709824,73.69459399660742
7235,Indore,Stigmatopelia_chinensis,2209,54236,Resident,Extant,Native,77,2501,3.485740153915799,4.61132826904639
7235,Indore,Stigmatopelia_senegalensis,2209,54236,Resident,Extant,Native,1443,34201,65.32367587143504,63.05959141529611
7235,Indore,Streptopelia_decaocto,2209,54236,Resident,Extant,Native,9,427,0.4074241738343142,0.7872999483737739
7235,Indore,Streptopelia_orientalis,2209,54236,Resident,Extant,Native,0,0,0,0
7235,Indore,Streptopelia_tranquebarica,2209,54236,Resident,Extant,Native,2,54,0.09053870529651425,0.09956486466553581
7235,Indore,Treron_phoenicopterus,2209,54236,Resident,Extant,Native,4,81,0.1810774105930285,0.1493472969983037
7241,Ahmadnagar,Columba_eversmanni,993,38951,Non-breeding Season,Extant,Native,0,0,0,0
7241,Ahmadnagar,Columba_livia,993,38951,Resident,Extant,Native,839,32275,84.49144008056395,82.86051705989577
7241,Ahmadnagar,Stigmatopelia_chinensis,993,38951,Resident,Extant,Native,5,199,0.5035246727089627,0.5108983081307283
7241,Ahmadnagar,Stigmatopelia_senegalensis,993,38951,Resident,Extant,Native,845,32511,85.0956696878147,83.46640651074426
7241,Ahmadnagar,Streptopelia_decaocto,993,38951,Resident,Extant,Native,416,16028,41.8932527693857,41.149136094066904
7241,Ahmadnagar,Streptopelia_orientalis,993,38951,Non-breeding Season,Extant,Native,0,0,0,0
7241,Ahmadnagar,Streptopelia_tranquebarica,993,38951,Resident,Extant,Native,0,0,0,0
7241,Ahmadnagar,Treron_phoenicopterus,993,38951,Resident,Extant,Native,2,281,0.2014098690835851,0.7214192190187672
7262,Kolhapur,Columba_elphinstonii,579,15202,Resident,Extant,Native,0,0,0,0
7262,Kolhapur,Columba_livia,579,15202,Resident,Extant,Native,221,6403,38.1692573402418,42.1194579660571
7262,Kolhapur,Stigmatopelia_chinensis,579,15202,Resident,Extant,Native,6,151,1.0362694300518134,0.9932903565320352
7262,Kolhapur,Stigmatopelia_senegalensis,579,15202,Resident,Extant,Native,35,1588,6.0449050086355784,10.445993948164714
7262,Kolhapur,Streptopelia_decaocto,579,15202,Resident,Extant,Native,1,185,0.17271157167530224,1.2169451387975267
7262,Kolhapur,Streptopelia_orientalis,579,15202,Resident,Extant,Native,0,0,0,0
7262,Kolhapur,Streptopelia_tranquebarica,579,15202,Resident,Extant,Native,0,0,0,0
7262,Kolhapur,Treron_phoenicopterus,579,15202,Resident,Extant,Native,2,210,0.3454231433506045,1.3813971845809763
7262,Kolhapur,Treron_pompadora,579,15202,Resident,Extant,Native,0,0,0,0
7271,Aligarh,Columba_livia,83,2243,Resident,Extant,Native,36,1047,43.373493975903614,46.678555506018725
7271,Aligarh,Stigmatopelia_chinensis,83,2243,Resident,Extant,Native,3,126,3.6144578313253013,5.617476593847526
7271,Aligarh,Stigmatopelia_senegalensis,83,2243,Resident,Extant,Native,41,973,49.397590361445786,43.37940258582256
7271,Aligarh,Streptopelia_decaocto,83,2243,Resident,Extant,Native,38,1004,45.78313253012048,44.76148016049933
7271,Aligarh,Streptopelia_orientalis,83,2243,Passage,Extant,Native,1,5,1.2048192771084338,0.22291573785109228
7271,Aligarh,Streptopelia_tranquebarica,83,2243,Resident,Extant,Native,2,34,2.4096385542168677,1.5158270173874275
7271,Aligarh,Treron_phoenicopterus,83,2243,Resident,Extant,Native,18,504,21.686746987951807,22.469906375390103
7292,Jalgaon,Columba_eversmanni,2426,81752,Non-breeding Season,Extant,Native,0,0,0,0
7292,Jalgaon,Columba_livia,2426,81752,Resident,Extant,Native,2212,75093,91.17889530090685,91.8546335257853
7292,Jalgaon,Stigmatopelia_chinensis,2426,81752,Resident,Extant,Native,2,60,0.08244023083264633,0.07339269987278599
7292,Jalgaon,Stigmatopelia_senegalensis,2426,81752,Resident,Extant,Native,825,31607,34.006595218466614,38.66205108131911
7292,Jalgaon,Streptopelia_decaocto,2426,81752,Resident,Extant,Native,1,28,0.041220115416323165,0.03424992660730013
7292,Jalgaon,Streptopelia_orientalis,2426,81752,Non-breeding Season,Extant,Native,0,0,0,0
7292,Jalgaon,Streptopelia_tranquebarica,2426,81752,Resident,Extant,Native,0,0,0,0
7292,Jalgaon,Treron_phoenicopterus,2426,81752,Resident,Extant,Native,134,5095,5.523495465787304,6.2322634308640765
7295,Moradabad,Columba_livia,22,639,Resident,Extant,Native,8,255,36.36363636363637,39.906103286384976
7295,Moradabad,Stigmatopelia_chinensis,22,639,Resident,Extant,Native,2,208,9.090909090909092,32.550860719874805
7295,Moradabad,Stigmatopelia_senegalensis,22,639,Resident,Extant,Native,2,75,9.090909090909092,11.737089201877934
7295,Moradabad,Streptopelia_decaocto,22,639,Resident,Extant,Native,5,273,22.727272727272727,42.72300469483568
7295,Moradabad,Streptopelia_orientalis,22,639,Passage,Extant,Native,0,0,0,0
7295,Moradabad,Streptopelia_tranquebarica,22,639,Resident,Extant,Native,0,0,0,0
7295,Moradabad,Treron_phoenicopterus,22,639,Resident,Extant,Native,2,90,9.090909090909092,14.084507042253522
7308,Agra,Columba_livia,269,13698,Resident,Extant,Native,120,6121,44.60966542750929,44.685355526354215
7308,Agra,Stigmatopelia_chinensis,269,13698,Resident,Extant,Native,7,166,2.6022304832713754,1.2118557453642869
7308,Agra,Stigmatopelia_senegalensis,269,13698,Resident,Extant,Native,123,8010,45.72490706319702,58.47568988173456
7308,Agra,Streptopelia_decaocto,269,13698,Resident,Extant,Native,110,7362,40.89219330855018,53.745072273324574
7308,Agra,Streptopelia_orientalis,269,13698,Non-breeding Season,Extant,Native,3,249,1.1152416356877324,1.8177836180464302
7308,Agra,Streptopelia_tranquebarica,269,13698,Resident,Extant,Native,4,206,1.486988847583643,1.5038691779821871
7308,Agra,Treron_phoenicopterus,269,13698,Resident,Extant,Native,56,4891,20.817843866171003,35.70594247335377
7310,Aurangabad,Columba_eversmanni,308,11977,Non-breeding Season,Extant,Native,0,0,0,0
7310,Aurangabad,Columba_livia,308,11977,Resident,Extant,Native,176,6145,57.142857142857146,51.30667111964599
7310,Aurangabad,Stigmatopelia_chinensis,308,11977,Resident,Extant,Native,17,1141,5.51948051948052,9.526592635885446
7310,Aurangabad,Stigmatopelia_senegalensis,308,11977,Resident,Extant,Native,168,7345,54.54545454545455,61.32587459296986
7310,Aurangabad,Streptopelia_decaocto,308,11977,Resident,Extant,Native,5,360,1.6233766233766234,3.0057610419971614
7310,Aurangabad,Streptopelia_orientalis,308,11977,Non-breeding Season,Extant,Native,0,0,0,0
7310,Aurangabad,Streptopelia_tranquebarica,308,11977,Resident,Extant,Native,0,0,0,0
7310,Aurangabad,Treron_phoenicopterus,308,11977,Resident,Extant,Native,2,133,0.6493506493506493,1.1104617182933956
7332,Sangli,Columba_livia,2267,96904,Resident,Extant,Native,753,30138,33.21570357300397,31.10088334846859
7332,Sangli,Stigmatopelia_chinensis,2267,96904,Resident,Extant,Native,1,15,0.044111160123511246,0.015479237183191613
7332,Sangli,Stigmatopelia_senegalensis,2267,96904,Resident,Extant,Native,1035,38976,45.655050727834144,40.221249896805084
7332,Sangli,Streptopelia_decaocto,2267,96904,Resident,Extant,Native,13,612,0.5734450816056462,0.6315528770742178
7332,Sangli,Streptopelia_orientalis,2267,96904,Resident,Extant,Native,0,0,0,0
7332,Sangli,Streptopelia_tranquebarica,2267,96904,Resident,Extant,Native,3,210,0.13233348037053375,0.21670932056468256
7332,Sangli,Treron_phoenicopterus,2267,96904,Resident,Extant,Native,7,530,0.30877812086457873,0.546933047139437
7332,Sangli,Treron_pompadora,2267,96904,Resident,Extant,Native,0,0,0,0
7367,Belagavi,Chalcophaps_indica,125,6129,Resident,Extant,Native,0,0,0,0
7367,Belagavi,Columba_elphinstonii,125,6129,Resident,Extant,Native,0,0,0,0
7367,Belagavi,Columba_livia,125,6129,Resident,Extant,Native,43,2352,34.4,38.37493881546745
7367,Belagavi,Stigmatopelia_chinensis,125,6129,Resident,Extant,Native,20,1371,16,22.369065100342635
7367,Belagavi,Stigmatopelia_senegalensis,125,6129,Resident,Extant,Native,5,416,4,6.787404144232338
7367,Belagavi,Streptopelia_decaocto,125,6129,Resident,Extant,Native,2,250,1.6,4.078968836678087
7367,Belagavi,Streptopelia_orientalis,125,6129,Resident,Extant,Native,0,0,0,0
7367,Belagavi,Streptopelia_tranquebarica,125,6129,Resident,Extant,Native,0,0,0,0
7367,Belagavi,Treron_bicinctus,125,6129,Resident,Extant,Native,0,0,0,0
7367,Belagavi,Treron_phoenicopterus,125,6129,Resident,Extant,Native,0,0,0,0
7367,Belagavi,Treron_pompadora,125,6129,Resident,Extant,Native,3,148,2.4,2.414749551313428
7386,Rampur,Columba_livia,1,30,Resident,Extant,Native,0,0,0,0
7386,Rampur,Stigmatopelia_chinensis,1,30,Resident,Extant,Native,0,0,0,0
7386,Rampur,Stigmatopelia_senegalensis,1,30,Resident,Extant,Native,0,0,0,0
7386,Rampur,Streptopelia_decaocto,1,30,Resident,Extant,Native,0,0,0,0
7386,Rampur,Streptopelia_orientalis,1,30,Passage,Extant,Native,0,0,0,0
7386,Rampur,Streptopelia_tranquebarica,1,30,Resident,Extant,Native,0,0,0,0
7386,Rampur,Treron_phoenicopterus,1,30,Resident,Extant,Native,0,0,0,0
7431,Gwalior,Columba_livia,84,3269,Resident,Extant,Native,38,1478,45.23809523809524,45.21260324258183
7431,Gwalior,Stigmatopelia_chinensis,84,3269,Resident,Extant,Native,6,178,7.142857142857143,5.445090241664118
7431,Gwalior,Stigmatopelia_senegalensis,84,3269,Resident,Extant,Native,29,1093,34.523809523809526,33.435301315386965
7431,Gwalior,Streptopelia_decaocto,84,3269,Resident,Extant,Native,25,1253,29.761904761904763,38.32976445396146
7431,Gwalior,Streptopelia_orientalis,84,3269,Non-breeding Season,Extant,Native,0,0,0,0
7431,Gwalior,Streptopelia_tranquebarica,84,3269,Resident,Extant,Native,6,352,7.142857142857143,10.767818904863873
7431,Gwalior,Treron_phoenicopterus,84,3269,Resident,Extant,Native,22,810,26.19047619047619,24.778219639033342
7474,Budaun,Columba_livia,13,248,Resident,Extant,Native,5,112,38.46153846153846,45.16129032258065
7474,Budaun,Stigmatopelia_chinensis,13,248,Resident,Extant,Native,10,209,76.92307692307692,84.2741935483871
7474,Budaun,Stigmatopelia_senegalensis,13,248,Resident,Extant,Native,11,226,84.61538461538461,91.12903225806451
7474,Budaun,Streptopelia_decaocto,13,248,Resident,Extant,Native,8,163,61.53846153846154,65.7258064516129
7474,Budaun,Streptopelia_orientalis,13,248,Passage,Extant,Native,1,17,7.6923076923076925,6.854838709677419
7474,Budaun,Streptopelia_tranquebarica,13,248,Resident,Extant,Native,7,142,53.84615384615385,57.25806451612903
7474,Budaun,Treron_phoenicopterus,13,248,Resident,Extant,Native,6,133,46.15384615384615,53.62903225806452
7480,Bareilly,Columba_livia,161,6355,Resident,Extant,Native,92,3847,57.142857142857146,60.53501180173092
7480,Bareilly,Stigmatopelia_chinensis,161,6355,Resident,Extant,Native,29,1086,18.012422360248447,17.088906372934698
7480,Bareilly,Stigmatopelia_senegalensis,161,6355,Resident,Extant,Native,67,2648,41.61490683229814,41.667977970102285
7480,Bareilly,Streptopelia_decaocto,161,6355,Resident,Extant,Native,124,4827,77.01863354037268,75.95594020456333
7480,Bareilly,Streptopelia_orientalis,161,6355,Passage,Extant,Native,1,220,0.6211180124223602,3.4618410700236035
7480,Bareilly,Streptopelia_tranquebarica,161,6355,Resident,Extant,Native,0,0,0,0
7480,Bareilly,Treron_phoenicopterus,161,6355,Resident,Extant,Native,14,740,8.695652173913043,11.644374508261212
7483,Dharwad,Columba_livia,755,26510,Resident,Extant,Native,178,7581,23.576158940397352,28.59675594115428
7483,Dharwad,Stigmatopelia_chinensis,755,26510,Resident,Extant,Native,36,1996,4.768211920529802,7.529234251225953
7483,Dharwad,Stigmatopelia_senegalensis,755,26510,Resident,Extant,Native,46,2635,6.0927152317880795,9.93964541682384
7483,Dharwad,Streptopelia_decaocto,755,26510,Resident,Extant,Native,18,1475,2.384105960264901,5.5639381365522445
7483,Dharwad,Streptopelia_orientalis,755,26510,Resident,Extant,Native,0,0,0,0
7483,Dharwad,Streptopelia_tranquebarica,755,26510,Resident,Extant,Native,0,0,0,0
7483,Dharwad,Treron_phoenicopterus,755,26510,Resident,Extant,Native,1,6,0.13245033112582782,0.022632968691059976
7483,Dharwad,Treron_pompadora,755,26510,Resident,Extant,Native,0,0,0,0
7503,Bhopal,Columba_eversmanni,514,22675,Non-breeding Season,Extant,Native,0,0,0,0
7503,Bhopal,Columba_livia,514,22675,Resident,Extant,Native,304,15768,59.143968871595334,69.53914002205072
7503,Bhopal,Stigmatopelia_chinensis,514,22675,Resident,Extant,Native,51,1543,9.922178988326849,6.804851157662624
7503,Bhopal,Stigmatopelia_senegalensis,514,22675,Resident,Extant,Native,256,15393,49.80544747081712,67.88533627342889
7503,Bhopal,Streptopelia_decaocto,514,22675,Resident,Extant,Native,10,526,1.9455252918287937,2.3197353914002203
7503,Bhopal,Streptopelia_orientalis,514,22675,Non-breeding Season,Extant,Native,0,0,0,0
7503,Bhopal,Streptopelia_tranquebarica,514,22675,Resident,Extant,Native,0,0,0,0
7503,Bhopal,Treron_phoenicopterus,514,22675,Resident,Extant,Native,4,214,0.7782101167315175,0.9437706725468578
7517,Mainpuri,Columba_livia,1,120,Resident,Extant,Native,1,120,100,100
7517,Mainpuri,Stigmatopelia_chinensis,1,120,Resident,Extant,Native,0,0,0,0
7517,Mainpuri,Stigmatopelia_senegalensis,1,120,Resident,Extant,Native,1,120,100,100
7517,Mainpuri,Streptopelia_decaocto,1,120,Resident,Extant,Native,0,0,0,0
7517,Mainpuri,Streptopelia_orientalis,1,120,Passage,Extant,Native,0,0,0,0
7517,Mainpuri,Streptopelia_tranquebarica,1,120,Resident,Extant,Native,0,0,0,0
7517,Mainpuri,Treron_phoenicopterus,1,120,Resident,Extant,Native,0,0,0,0
7527,Bhind,Columba_livia,14,540,Resident,Extant,Native,13,343,92.85714285714286,63.51851851851852
7527,Bhind,Stigmatopelia_chinensis,14,540,Resident,Extant,Native,2,12,14.285714285714286,2.2222222222222223
7527,Bhind,Stigmatopelia_senegalensis,14,540,Resident,Extant,Native,5,129,35.714285714285715,23.88888888888889
7527,Bhind,Streptopelia_decaocto,14,540,Resident,Extant,Native,12,480,85.71428571428571,88.88888888888889
7527,Bhind,Streptopelia_orientalis,14,540,Non-breeding Season,Extant,Native,0,0,0,0
7527,Bhind,Streptopelia_tranquebarica,14,540,Resident,Extant,Native,3,40,21.428571428571427,7.407407407407407
7527,Bhind,Treron_phoenicopterus,14,540,Resident,Extant,Native,1,28,7.142857142857143,5.185185185185185
7536,Etawah,Columba_livia,6,248,Resident,Extant,Native,2,83,33.333333333333336,33.46774193548387
7536,Etawah,Stigmatopelia_chinensis,6,248,Resident,Extant,Native,0,0,0,0
7536,Etawah,Stigmatopelia_senegalensis,6,248,Resident,Extant,Native,3,163,50,65.7258064516129
7536,Etawah,Streptopelia_decaocto,6,248,Resident,Extant,Native,0,0,0,0
7536,Etawah,Streptopelia_orientalis,6,248,Non-breeding Season,Extant,Native,0,0,0,0
7536,Etawah,Streptopelia_tranquebarica,6,248,Resident,Extant,Native,0,0,0,0
7536,Etawah,Treron_phoenicopterus,6,248,Resident,Extant,Native,2,125,33.333333333333336,50.403225806451616
7542,Mangaluru,Chalcophaps_indica,2698,84253,Resident,Extant,Native,0,0,0,0
7542,Mangaluru,Columba_livia,2698,84253,Resident,Extant,Native,1857,57002,68.82876204595998,67.65575113052354
7542,Mangaluru,Ducula_aenea,2698,84253,Resident,Extant,Native,0,0,0,0
7542,Mangaluru,Ducula_badia,2698,84253,Resident,Extant,Native,0,0,0,0
7542,Mangaluru,Stigmatopelia_chinensis,2698,84253,Resident,Extant,Native,251,16260,9.303187546330616,19.299016058775354
7542,Mangaluru,Streptopelia_decaocto,2698,84253,Resident,Extant,Native,9,570,0.3335804299481097,0.6765337732781028
7542,Mangaluru,Streptopelia_orientalis,2698,84253,NA,NA,NA,1,60,0.037064492216456635,0.07121408139769504
7542,Mangaluru,Streptopelia_tranquebarica,2698,84253,Resident,Extant,Native,8,545,0.2965159377316531,0.6468612393623966
7542,Mangaluru,Treron_bicinctus,2698,84253,Resident,Extant,Native,0,0,0,0
7542,Mangaluru,Treron_phoenicopterus,2698,84253,Resident,Extant,Native,51,3576,1.8902891030392883,4.244359251302624
7542,Mangaluru,Treron_pompadora,2698,84253,Resident,Extant,Native,5,355,0.18532246108228317,0.42134998160302894
7543,Pilibhit,Columba_livia,1,15,Resident,Extant,Native,0,0,0,0
7543,Pilibhit,Columba_palumbus,1,15,Non-breeding Season,Extant,Native,0,0,0,0
7543,Pilibhit,Stigmatopelia_chinensis,1,15,Resident,Extant,Native,0,0,0,0
7543,Pilibhit,Stigmatopelia_senegalensis,1,15,Resident,Extant,Native,0,0,0,0
7543,Pilibhit,Streptopelia_decaocto,1,15,Resident,Extant,Native,0,0,0,0
7543,Pilibhit,Streptopelia_orientalis,1,15,Passage,Extant,Native,0,0,0,0
7543,Pilibhit,Streptopelia_tranquebarica,1,15,Resident,Extant,Native,0,0,0,0
7543,Pilibhit,Treron_phoenicopterus,1,15,Resident,Extant,Native,0,0,0,0
7554,Solapur,Columba_livia,69,2245,Resident,Extant,Native,36,1267,52.17391304347826,56.43652561247216
7554,Solapur,Stigmatopelia_chinensis,69,2245,Resident,Extant,Native,0,0,0,0
7554,Solapur,Stigmatopelia_senegalensis,69,2245,Resident,Extant,Native,28,614,40.57971014492754,27.34966592427617
7554,Solapur,Streptopelia_decaocto,69,2245,Resident,Extant,Native,6,203,8.695652173913043,9.042316258351892
7554,Solapur,Streptopelia_orientalis,69,2245,Non-breeding Season,Extant,Native,1,150,1.4492753623188406,6.6815144766147
7554,Solapur,Streptopelia_tranquebarica,69,2245,Resident,Extant,Native,0,0,0,0
7554,Solapur,Treron_phoenicopterus,69,2245,Resident,Extant,Native,0,0,0,0
7555,Vijayapura,Columba_livia,597,9393,Resident,Extant,Native,115,1675,19.262981574539364,17.832428404130734
7555,Vijayapura,Stigmatopelia_chinensis,597,9393,Resident,Extant,Native,0,0,0,0
7555,Vijayapura,Stigmatopelia_senegalensis,597,9393,Resident,Extant,Native,400,6350,67.00167504187604,67.6035345470031
7555,Vijayapura,Streptopelia_decaocto,597,9393,Resident,Extant,Native,365,5926,61.139028475711896,63.0895347599276
7555,Vijayapura,Streptopelia_orientalis,597,9393,Non-breeding Season,Extant,Native,0,0,0,0
7555,Vijayapura,Streptopelia_tranquebarica,597,9393,Resident,Extant,Native,13,251,2.1775544388609713,2.672202704141382
7555,Vijayapura,Treron_phoenicopterus,597,9393,Resident,Extant,Native,0,0,0,0
7563,Jhansi,Columba_livia,6,87,Resident,Extant,Native,3,45,50,51.724137931034484
7563,Jhansi,Stigmatopelia_chinensis,6,87,Resident,Extant,Native,1,15,16.666666666666668,17.24137931034483
7563,Jhansi,Stigmatopelia_senegalensis,6,87,Resident,Extant,Native,1,15,16.666666666666668,17.24137931034483
7563,Jhansi,Streptopelia_decaocto,6,87,Resident,Extant,Native,1,29,16.666666666666668,33.333333333333336
7563,Jhansi,Streptopelia_orientalis,6,87,Non-breeding Season,Extant,Native,0,0,0,0
7563,Jhansi,Streptopelia_tranquebarica,6,87,Resident,Extant,Native,0,0,0,0
7563,Jhansi,Treron_phoenicopterus,6,87,Resident,Extant,Native,0,0,0,0
7593,Akola,Columba_eversmanni,533,32699,Non-breeding Season,Extant,Native,0,0,0,0
7593,Akola,Columba_livia,533,32699,Resident,Extant,Native,194,11213,36.39774859287054,34.29156854949693
7593,Akola,Stigmatopelia_chinensis,533,32699,Resident,Extant,Native,75,7098,14.071294559099437,21.70708584360378
7593,Akola,Stigmatopelia_senegalensis,533,32699,Resident,Extant,Native,308,19295,57.78611632270169,59.00792073152084
7593,Akola,Streptopelia_decaocto,533,32699,Resident,Extant,Native,60,6095,11.25703564727955,18.63971375271415
7593,Akola,Streptopelia_orientalis,533,32699,Non-breeding Season,Extant,Native,7,571,1.3133208255159474,1.7462307715832288
7593,Akola,Streptopelia_tranquebarica,533,32699,Resident,Extant,Native,19,1540,3.5647279549718576,4.709624147527447
7593,Akola,Treron_phoenicopterus,533,32699,Resident,Extant,Native,52,3582,9.75609756097561,10.954463439248906
7613,Shahjahanpur,Columba_livia,3,47,Resident,Extant,Native,2,31,66.66666666666667,65.95744680851064
7613,Shahjahanpur,Stigmatopelia_chinensis,3,47,Resident,Extant,Native,0,0,0,0
7613,Shahjahanpur,Stigmatopelia_senegalensis,3,47,Resident,Extant,Native,0,0,0,0
7613,Shahjahanpur,Streptopelia_decaocto,3,47,Resident,Extant,Native,0,0,0,0
7613,Shahjahanpur,Streptopelia_orientalis,3,47,Passage,Extant,Native,0,0,0,0
7613,Shahjahanpur,Streptopelia_tranquebarica,3,47,Resident,Extant,Native,0,0,0,0
7613,Shahjahanpur,Treron_phoenicopterus,3,47,Resident,Extant,Native,0,0,0,0
7635,Latur,Columba_livia,15,537,Resident,Extant,Native,7,323,46.666666666666664,60.14897579143389
7635,Latur,Stigmatopelia_chinensis,15,537,Resident,Extant,Native,2,210,13.333333333333334,39.10614525139665
7635,Latur,Stigmatopelia_senegalensis,15,537,Resident,Extant,Native,6,299,40,55.679702048417134
7635,Latur,Streptopelia_decaocto,15,537,Resident,Extant,Native,3,213,20,39.66480446927374
7635,Latur,Streptopelia_orientalis,15,537,Non-breeding Season,Extant,Native,1,30,6.666666666666667,5.58659217877095
7635,Latur,Streptopelia_tranquebarica,15,537,Resident,Extant,Native,0,0,0,0
7635,Latur,Treron_phoenicopterus,15,537,Resident,Extant,Native,0,0,0,0
7655,Kannur,Chalcophaps_indica,3221,83500,Resident,Extant,Native,2,60,0.06209251785159888,0.0718562874251497
7655,Kannur,Columba_livia,3221,83500,Resident,Extant,Native,1386,38837,43.03011487115803,46.51137724550898
7655,Kannur,Ducula_aenea,3221,83500,Resident,Extant,Native,1,30,0.03104625892579944,0.03592814371257485
7655,Kannur,Ducula_badia,3221,83500,Resident,Extant,Native,0,0,0,0
7655,Kannur,Stigmatopelia_chinensis,3221,83500,Resident,Extant,Native,155,7447,4.812170133498913,8.918562874251498
7655,Kannur,Streptopelia_decaocto,3221,83500,Resident,Extant,Native,0,0,0,0
7655,Kannur,Streptopelia_tranquebarica,3221,83500,Resident,Extant,Native,0,0,0,0
7655,Kannur,Treron_bicinctus,3221,83500,Resident,Extant,Native,0,0,0,0
7655,Kannur,Treron_phoenicopterus,3221,83500,Resident,Extant,Native,4,231,0.12418503570319776,0.27664670658682633
7655,Kannur,Treron_pompadora,3221,83500,Resident,Extant,Native,2,228,0.06209251785159888,0.27305389221556886
7700,Davanagere,Columba_livia,25,719,Resident,Extant,Native,6,125,24,17.385257301808068
7700,Davanagere,Stigmatopelia_chinensis,25,719,Resident,Extant,Native,3,95,12,13.21279554937413
7700,Davanagere,Stigmatopelia_senegalensis,25,719,Resident,Extant,Native,0,0,0,0
7700,Davanagere,Streptopelia_decaocto,25,719,Resident,Extant,Native,1,66,4,9.179415855354659
7700,Davanagere,Streptopelia_orientalis,25,719,Resident,Extant,Native,0,0,0,0
7700,Davanagere,Streptopelia_tranquebarica,25,719,Resident,Extant,Native,0,0,0,0
7700,Davanagere,Treron_phoenicopterus,25,719,Resident,Extant,Native,0,0,0,0
7710,Hardoi,Columba_livia,1,20,Resident,Extant,Native,0,0,0,0
